Lat,Lon,Time Range,geartype,Vessel IDs,Apparent Fishing Hours
20.2,120.5,2022,fishing,1,2.07
18.1,118.4,2022,fishing,1,5.23
19.1,123,2022,drifting_longlines,1,4.48
20.2,122.8,2022,drifting_longlines,9,24.43
21,122,2022,fishing,1,3.03
18.7,119.4,2022,drifting_longlines,1,1.06
15.2,116.5,2022,drifting_longlines,1,14.97
21.9,122.6,2022,drifting_longlines,40,148.41
18.9,119.5,2022,drifting_longlines,5,21.53
15.1,116.4,2022,drifting_longlines,2,4.45
10.3,117.5,2022,fishing,1,9.21
12,116.7,2022,fishing,1,2.54
14.4,120,2022,fishing,1,1.2
21.7,123,2022,drifting_longlines,25,126.43
18.7,118.1,2022,drifting_longlines,3,11.58
16.6,116.6,2022,drifting_longlines,6,27.01
14.3,116.6,2022,fishing,1,2.31
20.1,119.4,2022,drifting_longlines,10,53.34
20.7,124.1,2022,drifting_longlines,1,2.12
17.5,117.4,2022,drifting_longlines,2,4.7
11.1,121.8,2022,tuna_purse_seines,1,0.56
20.2,124.5,2022,drifting_longlines,1,14.97
21.2,122.9,2022,fishing,1,22.69
8.6,124.7,2022,drifting_longlines,1,67.33
16.8,116.7,2022,drifting_longlines,4,18.07
13.3,119.9,2022,inconclusive,1,8.28
18.2,118.5,2022,drifting_longlines,5,27.65
21.2,123.6,2022,drifting_longlines,6,33.7
19.6,122.9,2022,drifting_longlines,1,1.01
13.6,120.7,2022,inconclusive,1,0.86
19.5,120.2,2022,drifting_longlines,3,8.63
17.6,117.8,2022,drifting_longlines,1,5.23
19.7,119.3,2022,drifting_longlines,3,17.14
21.4,121.4,2022,drifting_longlines,5,10.6
19.1,118.9,2022,fishing,1,13.88
21.2,122.9,2022,drifting_longlines,10,55.26
20.2,120.7,2022,drifting_longlines,15,86.36
20,119.8,2022,drifting_longlines,23,65.31
17,116.5,2022,drifting_longlines,4,22.05
8,115.6,2022,pole_and_line,1,0.65
20.4,123.2,2022,drifting_longlines,5,19.46
7,128.6,2022,drifting_longlines,1,3.07
17.3,117.1,2022,drifting_longlines,1,3.13
19.3,123.3,2022,drifting_longlines,1,45.14
21.9,123.9,2022,drifting_longlines,3,30.86
7.1,127.6,2022,drifting_longlines,1,0.52
19,122.7,2022,drifting_longlines,2,20.63
7.3,127.7,2022,drifting_longlines,1,28.8
17.3,116.9,2022,drifting_longlines,5,7.64
6.7,126.8,2022,drifting_longlines,1,0.26
20.1,119.4,2022,fishing,1,0.94
16.2,119.4,2022,tuna_purse_seines,1,0.32
18.9,119,2022,drifting_longlines,4,14.44
21.4,122,2022,fishing,4,15.59
16.3,118.7,2022,drifting_longlines,1,1.1
16.1,116.5,2022,drifting_longlines,7,50.61
18.2,118,2022,drifting_longlines,8,74.62
21.2,123.1,2022,drifting_longlines,10,73.31
14.3,116.9,2022,drifting_longlines,1,1.57
20.2,119.6,2022,fishing,1,2.28
18.8,120.1,2022,drifting_longlines,1,0.8
20.7,124.6,2022,drifting_longlines,1,2.09
10.4,117.8,2022,fishing,1,9.53
21.7,123.5,2022,drifting_longlines,6,57.38
21.3,122.1,2022,fixed_gear,1,0.78
18.7,118.6,2022,drifting_longlines,7,28.68
20.1,119.9,2022,drifting_longlines,28,149.41
5.5,125.6,2022,other_purse_seines,1,80.56
20.3,119.8,2022,fishing,1,1.01
20.3,119.5,2022,fixed_gear,1,3.01
16.3,116.3,2022,drifting_longlines,3,7.4
20.9,123.5,2022,trawlers,1,9.67
13.2,116.5,2022,drifting_longlines,2,2.92
21.4,122,2022,drifting_longlines,51,134.6
15.6,116.3,2022,drifting_longlines,1,0.26
20.1,122.6,2022,fishing,2,17.84
21.2,121.5,2022,drifting_longlines,13,35.55
19.5,119.2,2022,fishing,2,9.26
17.1,116.7,2022,drifting_longlines,2,4.57
12.5,116.5,2022,drifting_longlines,1,0
21.3,121.3,2022,fishing,2,0.8
18,117.7,2022,pole_and_line,1,2.87
20.3,120.9,2022,fishing,1,0.6
15.5,126.5,2022,drifting_longlines,1,0.89
8.4,118.3,2022,inconclusive,1,0.76
12.8,118.8,2022,fishing,1,9.76
19.3,120.7,2022,drifting_longlines,3,27.09
19.6,120,2022,drifting_longlines,7,28.01
20.9,122.3,2022,drifting_longlines,5,48.91
21.2,121.8,2022,fishing,3,25.01
18.5,118.6,2022,pole_and_line,1,7.86
13.9,116.6,2022,fishing,1,0.79
18.2,117.9,2022,drifting_longlines,5,23.13
16.1,119.4,2022,drifting_longlines,2,8.03
16.1,116.3,2022,fishing,1,1.09
18.4,118.4,2022,drifting_longlines,4,24.24
20.2,120.4,2022,fishing,1,5.64
22,123.5,2022,drifting_longlines,6,29.88
19.2,119.7,2022,drifting_longlines,3,11.22
17.1,117.2,2022,drifting_longlines,1,1.46
20.9,121.4,2022,trawlers,1,0.38
17.8,117.5,2022,drifting_longlines,5,23.79
19.1,120.6,2022,drifting_longlines,1,0.77
15.1,116.6,2022,drifting_longlines,1,18.86
14.6,119.8,2022,tuna_purse_seines,1,7.95
19.4,119.8,2022,drifting_longlines,4,35.24
20.7,123.7,2022,drifting_longlines,2,4.06
19.3,122.8,2022,drifting_longlines,4,37.93
17.3,116.6,2022,drifting_longlines,4,32.56
20.6,121.3,2022,trawlers,1,1.07
19.4,119,2022,fishing,1,0.5
19.7,120.1,2022,pole_and_line,1,15.18
6.3,126.7,2022,drifting_longlines,1,1.88
20.4,122.7,2022,drifting_longlines,9,56.08
17.8,118.1,2022,drifting_longlines,1,1.83
19.8,120.3,2022,drifting_longlines,8,59.2
19.7,118.9,2022,trawlers,1,0
17,117,2022,drifting_longlines,1,1.02
20.2,121.2,2022,drifting_longlines,1,5.82
22.1,123.7,2022,drifting_longlines,2,0.46
21.2,123.4,2022,drifting_longlines,3,6.97
17.9,118,2022,pole_and_line,1,10.21
20.3,119.7,2022,drifting_longlines,12,80.85
14.3,116.6,2022,drifting_longlines,1,21.37
19.7,118.8,2022,drifting_longlines,6,14.65
19,118.8,2022,fishing,1,2.35
5.7,125.1,2022,other_purse_seines,1,37.59
18.9,118.5,2022,drifting_longlines,15,54.58
21.9,123.6,2022,drifting_longlines,6,22.14
14.4,120,2022,tuna_purse_seines,1,0.75
17.3,117.4,2022,drifting_longlines,1,0.79
14.6,120.8,2022,trawlers,1,10.9
19.9,119.2,2022,fishing,1,9.5
16.5,116.3,2022,drifting_longlines,7,18.33
21.2,122.6,2022,drifting_longlines,20,80.28
18.7,119.1,2022,drifting_longlines,1,19.22
16,116.4,2022,fishing,1,6.55
21.7,122,2022,drifting_longlines,29,55.27
12.9,128,2022,drifting_longlines,1,0.25
14.3,120.3,2022,tuna_purse_seines,1,4.99
17,118.9,2022,drifting_longlines,1,0.47
14.6,121,2022,trawlers,1,1.5
16,116.7,2022,drifting_longlines,3,5.06
21.4,123,2022,drifting_longlines,7,28.76
18.4,118.1,2022,drifting_longlines,2,8.67
20.7,123.2,2022,drifting_longlines,2,21.43
21.1,121.9,2022,fishing,3,161.7
16.2,116.4,2022,fishing,3,16.44
19.1,119.1,2022,fishing,1,20.34
15.3,116.4,2022,fishing,1,0
21.9,122.9,2022,drifting_longlines,40,330.2
19.1,120.1,2022,drifting_longlines,4,6.63
19.2,119,2022,fishing,1,14.69
19.4,119.3,2022,drifting_longlines,8,35.47
16.5,116.4,2022,pole_and_line,1,1.59
5.3,120.1,2022,inconclusive,1,231.74
19.9,120.1,2022,pole_and_line,1,1.9
19.6,122.6,2022,drifting_longlines,3,10.95
21.8,122.7,2022,fishing,1,8.54
20.3,119.2,2022,drifting_longlines,1,0.94
6.7,128.1,2022,drifting_longlines,1,0.26
14.5,121,2022,trawlers,1,36.75
16.2,116.5,2022,fishing,1,0.56
21.1,121.3,2022,fixed_gear,1,11.18
22.1,123.2,2022,drifting_longlines,12,52.6
18.2,118.3,2022,fishing,2,2.9
12.9,117,2022,drifting_longlines,1,19.58
19.8,120.8,2022,drifting_longlines,3,16.28
14.6,120.2,2022,fishing,1,4.3
19.2,118.8,2022,fishing,1,3.25
20.7,124.4,2022,drifting_longlines,2,8.99
19.9,119.7,2022,drifting_longlines,13,53.84
19.5,123.3,2022,drifting_longlines,2,2.61
17.5,117.1,2022,drifting_longlines,3,13.3
18.7,118.4,2022,drifting_longlines,4,27.74
16.6,116.9,2022,drifting_longlines,2,2.11
20.4,120.3,2022,drifting_longlines,10,50.79
19.8,122.7,2022,drifting_longlines,7,13.67
20.2,123.8,2022,drifting_longlines,1,1.98
5.5,125.4,2022,other_purse_seines,1,10.31
20.1,119.1,2022,drifting_longlines,8,41.5
20.7,121.3,2022,drifting_longlines,4,22.11
19.6,120.5,2022,drifting_longlines,1,0.9
14.5,120.8,2022,trawlers,1,6.95
19.3,120.2,2022,drifting_longlines,3,5.68
20.9,122.8,2022,drifting_longlines,12,28.06
19.2,118.7,2022,drifting_longlines,9,87.98
20.4,125.4,2022,drifting_longlines,2,11.62
14.1,120.2,2022,drifting_longlines,1,3.27
10.9,121.7,2022,tuna_purse_seines,1,7.45
20,119.7,2022,drifting_longlines,19,83.58
20.2,120.8,2022,drifting_longlines,11,140.87
18.9,118.9,2022,drifting_longlines,5,35.65
6,125.2,2022,tuna_purse_seines,2,9.98
20.4,123.3,2022,drifting_longlines,2,6.57
19.7,119.2,2022,drifting_longlines,7,18.26
17.6,117.7,2022,drifting_longlines,3,4.13
20.9,124.9,2022,drifting_longlines,1,18.05
19.5,120.3,2022,drifting_longlines,5,41.11
17.3,117,2022,drifting_longlines,1,1.27
6.1,125.2,2022,other_purse_seines,1,0.26
5.9,125.1,2022,other_purse_seines,1,4.9
17,116.6,2022,drifting_longlines,6,26.08
18.2,119.9,2022,drifting_longlines,1,0.28
21.4,124.2,2022,drifting_longlines,1,7.38
8.2,118.8,2022,inconclusive,1,7.14
15.2,116.6,2022,drifting_longlines,2,12.72
21.7,122.4,2022,drifting_longlines,85,375.94
14.7,119.8,2022,tuna_purse_seines,1,7.8
19.2,119.8,2022,drifting_longlines,8,69.88
9.7,116.5,2022,inconclusive,1,13.94
12,116.4,2022,fishing,1,7.71
20.9,123.7,2022,drifting_longlines,1,2.14
19.8,119.5,2022,fishing,1,3.1
8.2,115.6,2022,fishing,1,0.55
19.8,123.8,2022,drifting_longlines,1,0.25
17.8,117.6,2022,drifting_longlines,5,18.97
20.2,122.7,2022,drifting_longlines,13,34.6
22,123.6,2022,drifting_longlines,3,33.59
20.4,121.2,2022,drifting_longlines,1,1.5
9.7,116.4,2022,inconclusive,1,3.6
21.4,123.4,2022,drifting_longlines,9,25.7
16.8,116.8,2022,drifting_longlines,5,18.24
21.2,121.7,2022,fixed_gear,1,1
21.9,122.5,2022,drifting_longlines,7,13.01
18.9,119.6,2022,drifting_longlines,5,29.98
18.2,118.6,2022,drifting_longlines,2,10.85
21.2,123.5,2022,drifting_longlines,2,2.01
9.3,129.5,2022,drifting_longlines,1,0.04
20.2,124.6,2022,drifting_longlines,1,0.96
20.2,120.7,2022,fishing,2,23.19
8.3,115.7,2022,fishing,1,20.81
11.4,124.7,2022,inconclusive,1,2.67
13.6,118.8,2022,fishing,1,9.27
7.4,128.6,2022,drifting_longlines,1,0.47
13.5,121.3,2022,inconclusive,1,23.41
21.7,123.1,2022,drifting_longlines,24,84.91
16.6,116.5,2022,drifting_longlines,7,24.98
17.3,116.5,2022,pole_and_line,1,7.58
21.2,121.6,2022,drifting_longlines,3,2.92
18.4,119,2022,drifting_longlines,1,7.95
21.4,122.1,2022,drifting_longlines,51,118.02
18.4,118.6,2022,pole_and_line,1,3.28
19.6,120.9,2022,drifting_longlines,1,7.31
11.1,121.7,2022,tuna_purse_seines,1,0.26
21.9,122.9,2022,fishing,1,1.02
7.5,128.9,2022,drifting_longlines,1,7.44
18.2,124,2022,set_longlines,1,17.56
22,122.9,2022,drifting_longlines,34,174.97
20.9,123.2,2022,drifting_longlines,5,32.07
20.7,120.7,2022,drifting_longlines,13,91.94
21.7,122.9,2022,drifting_longlines,32,155.04
14.7,119.3,2022,tuna_purse_seines,1,6.07
18.9,119.8,2022,inconclusive,1,1.17
19.2,119.3,2022,drifting_longlines,10,49.26
19,120.2,2022,drifting_longlines,1,6.45
19.5,122.7,2022,drifting_longlines,5,27.83
14.3,119.6,2022,drifting_longlines,2,11.69
21.4,122.2,2022,fishing,2,13.43
21.4,123.9,2022,drifting_longlines,1,0.57
19.6,118.9,2022,fishing,1,9.21
9,118.9,2022,inconclusive,1,0.56
9,124.2,2022,drifting_longlines,1,23.12
22,123.1,2022,drifting_longlines,32,149.58
19.8,123.3,2022,drifting_longlines,1,0.76
17.3,117.5,2022,drifting_longlines,1,2.1
17.6,117.2,2022,drifting_longlines,4,5.77
19.7,119.7,2022,drifting_longlines,6,24.9
19.6,119.8,2022,fishing,1,1.73
20.9,124.4,2022,drifting_longlines,1,1.27
5.3,125.6,2022,other_purse_seines,1,15.78
14.4,119.7,2022,drifting_longlines,2,14.68
18.9,118.4,2022,drifting_longlines,13,66.26
18.6,118.4,2022,fishing,1,12.01
20,119.2,2022,drifting_longlines,13,25.06
20.2,120.3,2022,drifting_longlines,12,30.87
21.5,122,2022,fishing,10,66.75
20.4,123.8,2022,drifting_longlines,2,1.02
20.9,121.3,2022,drifting_longlines,12,49.48
19.6,123,2022,drifting_longlines,3,1.8
20.7,122.8,2022,drifting_longlines,15,70.42
15.8,119.7,2022,inconclusive,1,1.79
14.2,120.2,2022,drifting_longlines,2,17.37
19.4,118.7,2022,drifting_longlines,4,11.51
13.4,119.8,2022,tuna_purse_seines,1,1.44
19.1,122.9,2022,drifting_longlines,1,0.53
21.6,122.1,2022,fishing,9,81.24
5.5,125.5,2022,other_purse_seines,1,4.81
21.7,123.6,2022,drifting_longlines,5,7.02
8.6,124.6,2022,inconclusive,1,2.36
18.7,118.5,2022,drifting_longlines,9,32.75
13.7,118.8,2022,fishing,1,6.11
16.3,116.7,2022,drifting_longlines,1,8.81
15.6,116.7,2022,drifting_longlines,1,0.25
8.8,115,2022,pole_and_line,1,2.21
18.8,120,2022,drifting_longlines,1,1.06
21.7,122,2022,fishing,4,14.07
21.7,122.9,2022,fishing,1,0.9
21.5,121.8,2022,fishing,5,38.76
19.6,120.4,2022,drifting_longlines,3,24.47
6.5,127.7,2022,drifting_longlines,1,11.01
21.4,122.6,2022,drifting_longlines,35,143.71
18.9,119.1,2022,drifting_longlines,5,35.54
14.5,119.5,2022,drifting_longlines,1,4.54
14.9,116.6,2022,drifting_longlines,1,7.45
16.3,118.8,2022,drifting_longlines,1,4.49
16.1,116.6,2022,drifting_longlines,7,41.2
18.2,118.1,2022,drifting_longlines,5,10.22
19.1,118.9,2022,pole_and_line,1,11.04
21.2,123,2022,drifting_longlines,14,48.91
21.2,122.5,2022,drifting_longlines,30,193.47
6.1,126.5,2022,drifting_longlines,1,1.41
10.9,117.6,2022,drifting_longlines,1,1.8
19.6,120,2022,fishing,1,1.71
20.2,125.6,2022,drifting_longlines,1,1.91
15.5,119.4,2022,tuna_purse_seines,1,1.03
17,116.9,2022,drifting_longlines,5,56
18.8,123.6,2022,drifting_longlines,1,6.74
14.6,120.9,2022,fishing,1,42.99
14.4,120.1,2022,tuna_purse_seines,1,7.94
5.3,125.4,2022,other_purse_seines,1,7.07
15.9,116.3,2022,pole_and_line,1,7.22
16.4,116.4,2022,pole_and_line,1,2.74
5.7,125,2022,other_purse_seines,1,1.95
18.9,118.6,2022,drifting_longlines,12,52.72
21.9,123.5,2022,drifting_longlines,5,13.52
12.3,116,2022,drifting_longlines,1,1.93
21.4,123.1,2022,drifting_longlines,13,30.04
18.4,118,2022,drifting_longlines,6,21.99
21.8,122.4,2022,fishing,4,23.17
14.3,119.4,2022,drifting_longlines,2,7.07
13.8,127.2,2022,drifting_longlines,1,14.07
17.8,117.9,2022,drifting_longlines,4,18.02
22,123.9,2022,drifting_longlines,2,4.52
8.7,124.2,2022,drifting_longlines,1,13.36
21.1,121.2,2022,fishing,3,17.98
16,116.8,2022,drifting_longlines,1,6.2
18.2,117.8,2022,set_longlines,1,3.48
18.7,119,2022,drifting_longlines,3,17.94
16.6,117.5,2022,drifting_longlines,1,1.77
21.7,122.1,2022,drifting_longlines,60,238.5
21.8,122.5,2022,fishing,4,33.34
10.8,117.7,2022,drifting_longlines,1,0.26
16.1,123.2,2022,tuna_purse_seines,1,2.06
19,119.2,2022,fishing,1,0.34
19.4,119.2,2022,drifting_longlines,7,39.11
20.2,124.9,2022,drifting_longlines,2,22.6
20.7,123.3,2022,drifting_longlines,5,4.89
20.1,120.4,2022,trawlers,1,9.18
19.6,122.5,2022,drifting_longlines,5,35.21
16.1,116.4,2022,drifting_longlines,10,53.92
19.5,124.4,2022,drifting_longlines,1,0.51
20.4,122.3,2022,drifting_longlines,1,1.3
16.6,118.9,2022,drifting_longlines,1,1.51
19.1,120,2022,drifting_longlines,3,11.43
22.1,123.3,2022,drifting_longlines,15,111.9
18.9,119.9,2022,drifting_longlines,1,19.31
19.8,120.7,2022,drifting_longlines,8,34.27
14.9,116.4,2022,drifting_longlines,1,1.02
19.8,119.9,2022,tuna_purse_seines,1,1.11
20.3,119.3,2022,drifting_longlines,3,5.86
19.2,120.1,2022,pole_and_line,1,0.3
19.9,119.9,2022,fishing,1,2.62
20.4,120.2,2022,drifting_longlines,16,31.55
19.8,122.8,2022,drifting_longlines,2,3.54
17,119.5,2022,drifting_longlines,1,0.76
19.5,120.1,2022,fishing,1,0.26
18.9,118.3,2022,fishing,1,1.92
19.9,119.8,2022,drifting_longlines,11,39.18
21.4,122.4,2022,drifting_longlines,54,364.14
15.2,116.6,2022,fishing,1,13.9
16.9,116.5,2022,fishing,1,2.58
19.6,120.6,2022,drifting_longlines,1,5.15
14.1,120.3,2022,drifting_longlines,1,4.3
20.1,119,2022,drifting_longlines,7,13.66
19.2,118.8,2022,drifting_longlines,7,29.69
10.9,121.8,2022,tuna_purse_seines,1,7.19
21.7,123.4,2022,drifting_longlines,5,41.17
20.7,121.2,2022,drifting_longlines,6,18.51
16.3,123.1,2022,tuna_purse_seines,1,6.29
17.5,117,2022,drifting_longlines,1,2.06
19.3,120.3,2022,drifting_longlines,1,0.53
20.9,122.7,2022,drifting_longlines,11,60.33
19.9,119,2022,fishing,2,15.3
20.4,124.5,2022,drifting_longlines,3,12.84
22,123.4,2022,drifting_longlines,12,88.79
17.8,117.4,2022,drifting_longlines,5,65.13
8.7,124.7,2022,drifting_longlines,1,0.39
14.7,120,2022,drifting_longlines,1,0.87
21.4,123.6,2022,drifting_longlines,7,13.51
18.4,118.5,2022,drifting_longlines,7,28.12
13.2,118.6,2022,fishing,1,1.82
16.1,119.5,2022,drifting_longlines,2,2.13
18.7,119.5,2022,drifting_longlines,2,1.98
21.7,122.6,2022,drifting_longlines,64,328.81
15.2,116.4,2022,drifting_longlines,2,15.65
19.5,118.8,2022,fishing,1,1.01
19.6,120.2,2022,pole_and_line,1,27.48
16,116.3,2022,drifting_longlines,5,28.47
19.2,118.8,2022,pole_and_line,1,3.44
21.6,123,2022,fishing,1,2.16
6.7,125.8,2022,drifting_longlines,1,18.68
13.8,119.7,2022,tuna_purse_seines,1,9.39
5.9,126.3,2022,drifting_longlines,1,7.86
20.2,125.1,2022,drifting_longlines,1,3.41
17,116.4,2022,drifting_longlines,3,6.38
12.9,116.9,2022,drifting_longlines,1,25.89
16.5,116.5,2022,fishing,1,1.27
6.1,126,2022,drifting_longlines,1,1.17
20.3,120.2,2022,fishing,2,8.98
15.2,119.8,2022,inconclusive,1,8.25
21.4,121.5,2022,drifting_longlines,25,78.91
18.5,118.3,2022,fishing,1,10.88
15.7,116.3,2022,drifting_longlines,2,1.22
14.7,120.9,2022,fishing,1,8.58
21.9,123,2022,drifting_longlines,27,163.02
16.5,116.7,2022,drifting_longlines,4,18.04
13.9,127.6,2022,drifting_longlines,1,0.84
16.5,116.4,2022,fishing,1,3.87
21.6,122.8,2022,fishing,1,12.56
20.9,124.1,2022,drifting_longlines,1,1.24
10.1,117.3,2022,fishing,1,3.84
19.1,119.1,2022,pole_and_line,1,10.21
16.2,116.4,2022,pole_and_line,1,1.27
19.9,119.3,2022,drifting_longlines,8,43.04
21.2,121.4,2022,drifting_longlines,21,68.48
19.6,120.1,2022,drifting_longlines,10,49.88
19.4,120.1,2022,pole_and_line,1,6.92
21.4,122.9,2022,drifting_longlines,15,107.91
19.7,119.9,2022,fishing,1,1.32
20.4,120.7,2022,drifting_longlines,16,71.88
18.7,118.3,2022,fishing,2,21.06
20.2,123.2,2022,drifting_longlines,6,15.63
21.2,124.3,2022,drifting_longlines,2,8
21.6,121.9,2022,fishing,9,77.8
10,117.3,2022,fishing,1,0.44
15.8,116.3,2022,trollers,1,5.56
19.1,122.6,2022,drifting_longlines,1,0
19.7,119,2022,fishing,1,6.3
17.1,116.8,2022,drifting_longlines,2,10.55
17.4,116.8,2022,trawlers,1,1.02
20.1,119.5,2022,drifting_longlines,16,80.47
9.3,124.1,2022,drifting_longlines,1,0.67
21.7,123.9,2022,drifting_longlines,2,0.76
13.3,118.7,2022,fishing,1,4.25
19.8,119.8,2022,inconclusive,1,1
14.3,116.5,2022,drifting_longlines,1,0.51
18.4,117.9,2022,drifting_longlines,6,50.31
19.3,122.7,2022,drifting_longlines,9,55.42
14.6,120.9,2022,drifting_longlines,22,708.08
15.9,116.4,2022,trawlers,1,1.09
16.4,116.3,2022,trawlers,1,4.98
16.1,116.9,2022,drifting_longlines,2,8.33
18.2,118.4,2022,drifting_longlines,4,31.32
12.5,118.5,2022,drifting_longlines,1,2.63
17.8,118,2022,drifting_longlines,4,16.76
14.6,119.7,2022,tuna_purse_seines,1,6.15
19.4,119.7,2022,drifting_longlines,2,42.06
20.2,124.4,2022,drifting_longlines,2,7.3
19.7,118.8,2022,fishing,1,6.26
14.9,116.9,2022,drifting_longlines,1,1.87
20.3,119.8,2022,drifting_longlines,19,105.55
17.3,116.5,2022,drifting_longlines,5,83.66
19,118.8,2022,pole_and_line,1,13.69
17.3,116.6,2022,trawlers,1,6.87
20.4,122.8,2022,drifting_longlines,7,19.81
18.7,119.4,2022,fishing,1,8.65
19.8,120.2,2022,drifting_longlines,5,19.79
18.9,119.4,2022,drifting_longlines,5,37.59
22.1,123.8,2022,drifting_longlines,2,2.28
15.1,116.5,2022,drifting_longlines,2,9.3
19.4,118.9,2022,drifting_longlines,6,15.28
14.2,120.4,2022,drifting_longlines,1,0.86
19.1,118.7,2022,pole_and_line,1,25.9
21.9,123.3,2022,drifting_longlines,13,39.66
16.8,117,2022,drifting_longlines,3,6.74
19.2,119.8,2022,inconclusive,1,2.02
20,119.4,2022,drifting_longlines,12,71.67
18.2,118.3,2022,squid_jigger,1,5.27
18.9,118.2,2022,drifting_longlines,1,1.03
21.4,121.9,2022,fixed_gear,1,2.48
16.5,116.6,2022,drifting_longlines,6,41.21
14.8,120.2,2022,set_longlines,1,10.39
20.9,124.2,2022,drifting_longlines,1,2.21
17.6,117.4,2022,drifting_longlines,1,1.14
19.7,119.9,2022,drifting_longlines,14,32.78
21.4,121.8,2022,drifting_longlines,19,68.32
19.3,118.8,2022,fishing,1,3.32
20.4,120,2022,fishing,1,1.8
21.2,122.3,2022,drifting_longlines,19,61.46
13.6,116.9,2022,drifting_longlines,2,7.18
20.2,122.4,2022,drifting_longlines,10,53.05
20.5,120.2,2022,fishing,2,23.08
18.7,119.8,2022,drifting_longlines,2,2.64
15.4,126.5,2022,drifting_longlines,1,20.89
6.3,125.9,2022,drifting_longlines,1,1.98
8.7,124.6,2022,drifting_longlines,1,69.13
22.2,123.6,2022,inconclusive,1,1.26
21.7,122.7,2022,fishing,2,14.49
21.4,123.7,2022,drifting_longlines,3,10.35
19.5,122.9,2022,drifting_longlines,3,3.91
9,124.4,2022,drifting_longlines,1,27.53
13.8,127.6,2022,drifting_longlines,1,1.01
7.5,127.9,2022,drifting_longlines,1,24.96
21.7,122.7,2022,drifting_longlines,40,216.5
20.9,123.4,2022,drifting_longlines,2,1.62
16.3,116.4,2022,fishing,1,0.75
20.7,120.9,2022,drifting_longlines,7,39.44
18.4,118.8,2022,drifting_longlines,2,2.38
19.4,118.6,2022,fishing,1,2.62
17.3,116.8,2022,drifting_longlines,3,28.68
20.3,119.5,2022,drifting_longlines,9,73.34
19.3,122.6,2022,drifting_longlines,1,1.18
19.6,119.2,2022,fixed_gear,1,3.72
14.6,119.6,2022,tuna_purse_seines,1,3.85
16.2,119.3,2022,tuna_purse_seines,1,6.87
15.1,116.8,2022,drifting_longlines,1,17.05
21.5,122.7,2022,fishing,2,12.57
20.2,121,2022,drifting_longlines,3,17.69
22.1,123.5,2022,drifting_longlines,5,28.17
16.8,116.5,2022,pole_and_line,1,0
19.4,119.6,2022,drifting_longlines,5,27.02
20.4,122.5,2022,drifting_longlines,12,73
15.7,116.3,2022,pole_and_line,1,4.09
18.6,118.2,2022,fishing,1,3.68
20.7,123.5,2022,drifting_longlines,3,10.45
19.8,120.1,2022,drifting_longlines,14,65.96
8,128,2022,drifting_longlines,1,0.25
20.1,119,2022,fishing,1,1.35
19.6,120.2,2022,drifting_longlines,3,11.75
19.5,123.6,2022,drifting_longlines,1,0.79
21.4,122.4,2022,fishing,2,3.57
14.8,116.9,2022,drifting_longlines,4,6.85
20.4,120.6,2022,drifting_longlines,17,97.03
20.1,119.8,2022,drifting_longlines,27,159.71
17.1,116.5,2022,drifting_longlines,6,18.73
20.2,123.1,2022,drifting_longlines,6,34.53
13.7,119.8,2022,set_longlines,1,3.27
21.4,122.5,2022,fishing,1,14.9
19.9,119,2022,drifting_longlines,9,23.1
19.1,122.7,2022,drifting_longlines,3,10.36
20.1,119.9,2022,fishing,3,23.28
18.8,119.4,2022,pole_and_line,1,2.27
16.3,116.9,2022,drifting_longlines,1,1.02
21.4,123.2,2022,drifting_longlines,16,82.2
16,116.5,2022,drifting_longlines,9,23.42
20.2,122.9,2022,drifting_longlines,9,57.48
19.8,120.1,2022,pole_and_line,1,14.07
20.4,121.4,2022,drifting_longlines,1,6.41
8.7,124.1,2022,drifting_longlines,1,5.04
14.3,120.1,2022,tuna_purse_seines,1,2.54
18.2,117.8,2022,drifting_longlines,4,18.83
20.9,123.9,2022,drifting_longlines,1,8.24
18.4,118.3,2022,drifting_longlines,3,14.79
14.9,119.4,2022,inconclusive,1,1.12
21.7,122.2,2022,drifting_longlines,82,429.39
11.8,116.5,2022,fishing,1,1.74
19.2,118.6,2022,fishing,1,0.25
20.4,124.3,2022,drifting_longlines,1,1.26
21.1,121.1,2022,fixed_gear,1,1.29
14.6,116.5,2022,pole_and_line,1,0.75
19.4,119.8,2022,inconclusive,1,0.64
21.9,123.8,2022,drifting_longlines,2,16.2
21.2,121.3,2022,fishing,2,2.27
15.7,116.5,2022,drifting_longlines,4,10.63
19.7,119.4,2022,drifting_longlines,7,22.74
21.2,122.8,2022,drifting_longlines,16,99.69
20.2,120,2022,fishing,1,8.52
18.9,118.7,2022,drifting_longlines,4,30
20,119.9,2022,drifting_longlines,21,106.77
19.1,119.3,2022,fishing,1,2.61
14.8,116.6,2022,fishing,1,1.36
20.4,120.1,2022,drifting_longlines,23,82.87
19.2,118.5,2022,drifting_longlines,4,41.19
20.1,119.3,2022,drifting_longlines,7,29.05
